id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,sektor_wisata,jumlah_pendapatan,satuan,tahun
565,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,HOTEL,11562360710,RUPIAH,2019
566,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RESTORAN/RUMAH MAKAN,23281311377,RUPIAH,2019
567,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,HIBURAN,5102316688,RUPIAH,2019
568,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RETRIBUSI,0,RUPIAH,2019
569,32,JAWA BARAT,3209,KABUPATEN CIREBON,HOTEL,0,RUPIAH,2019
570,32,JAWA BARAT,3209,KABUPATEN CIREBON,RESTORAN/RUMAH MAKAN,0,RUPIAH,2019
571,32,JAWA BARAT,3209,KABUPATEN CIREBON,HIBURAN,0,RUPIAH,2019
572,32,JAWA BARAT,3209,KABUPATEN CIREBON,RETRIBUSI,0,RUPIAH,2019
573,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,HOTEL,904383125,RUPIAH,2019
574,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,RESTORAN/RUMAH MAKAN,607181500,RUPIAH,2019
575,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,HIBURAN,241037573,RUPIAH,2019
576,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,RETRIBUSI,108717000,RUPIAH,2019
577,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,HOTEL,3034139471,RUPIAH,2019
578,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,RESTORAN/RUMAH MAKAN,14086420379,RUPIAH,2019
579,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,HIBURAN,3906832126,RUPIAH,2019
580,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,RETRIBUSI,1577696842,RUPIAH,2019
581,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,HOTEL,0,RUPIAH,2019
582,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RESTORAN/RUMAH MAKAN,0,RUPIAH,2019
583,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,HIBURAN,0,RUPIAH,2019
584,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RETRIBUSI,1076000000,RUPIAH,2019
585,32,JAWA BARAT,3213,KABUPATEN SUBANG,HOTEL,1414457696,RUPIAH,2019
586,32,JAWA BARAT,3213,KABUPATEN SUBANG,RESTORAN/RUMAH MAKAN,3128114409,RUPIAH,2019
587,32,JAWA BARAT,3213,KABUPATEN SUBANG,HIBURAN,320833300,RUPIAH,2019
588,32,JAWA BARAT,3213,KABUPATEN SUBANG,RETRIBUSI,0,RUPIAH,2019
589,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,HOTEL,5039600150,RUPIAH,2019
590,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RESTORAN/RUMAH MAKAN,24209698811,RUPIAH,2019
591,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,HIBURAN,4113061481,RUPIAH,2019
592,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RETRIBUSI,0,RUPIAH,2019
593,32,JAWA BARAT,3215,KABUPATEN KARAWANG,HOTEL,19042117034,RUPIAH,2019
594,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RESTORAN/RUMAH MAKAN,112547757170,RUPIAH,2019
595,32,JAWA BARAT,3215,KABUPATEN KARAWANG,HIBURAN,14295583303,RUPIAH,2019
596,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RETRIBUSI,411626368,RUPIAH,2019
597,32,JAWA BARAT,3216,KABUPATEN BEKASI,HOTEL,27981683847,RUPIAH,2019
598,32,JAWA BARAT,3216,KABUPATEN BEKASI,RESTORAN/RUMAH MAKAN,147720544698,RUPIAH,2019
599,32,JAWA BARAT,3216,KABUPATEN BEKASI,HIBURAN,15633811453,RUPIAH,2019
600,32,JAWA BARAT,3216,KABUPATEN BEKASI,RETRIBUSI,132296082206,RUPIAH,2019
601,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,HOTEL,4942681476,RUPIAH,2019
602,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RESTORAN/RUMAH MAKAN,6016816770,RUPIAH,2019
603,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,HIBURAN,1055161196,RUPIAH,2019
604,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RETRIBUSI,383466543,RUPIAH,2019
605,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,HOTEL,10100631409,RUPIAH,2019
606,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,RESTORAN/RUMAH MAKAN,4472440187,RUPIAH,2019
607,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,HIBURAN,163474336,RUPIAH,2019
608,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,RETRIBUSI,13176596000,RUPIAH,2019
609,32,JAWA BARAT,3271,KOTA BOGOR,HOTEL,85599521562,RUPIAH,2019
610,32,JAWA BARAT,3271,KOTA BOGOR,RESTORAN/RUMAH MAKAN,140135130850,RUPIAH,2019
611,32,JAWA BARAT,3271,KOTA BOGOR,HIBURAN,30420140112,RUPIAH,2019
612,32,JAWA BARAT,3271,KOTA BOGOR,RETRIBUSI,0,RUPIAH,2019
613,32,JAWA BARAT,3272,KOTA SUKABUMI,HOTEL,0,RUPIAH,2019
614,32,JAWA BARAT,3272,KOTA SUKABUMI,RESTORAN/RUMAH MAKAN,0,RUPIAH,2019
615,32,JAWA BARAT,3272,KOTA SUKABUMI,HIBURAN,0,RUPIAH,2019
616,32,JAWA BARAT,3272,KOTA SUKABUMI,RETRIBUSI,0,RUPIAH,2019
617,32,JAWA BARAT,3273,KOTA BANDUNG,HOTEL,52364677251,RUPIAH,2019
618,32,JAWA BARAT,3273,KOTA BANDUNG,RESTORAN/RUMAH MAKAN,60452497418,RUPIAH,2019
619,32,JAWA BARAT,3273,KOTA BANDUNG,HIBURAN,14043768095,RUPIAH,2019
620,32,JAWA BARAT,3273,KOTA BANDUNG,RETRIBUSI,7291264044,RUPIAH,2019
621,32,JAWA BARAT,3274,KOTA CIREBON,HOTEL,18517199527,RUPIAH,2019
622,32,JAWA BARAT,3274,KOTA CIREBON,RESTORAN/RUMAH MAKAN,56170911368,RUPIAH,2019
623,32,JAWA BARAT,3274,KOTA CIREBON,HIBURAN,9686044029,RUPIAH,2019
624,32,JAWA BARAT,3274,KOTA CIREBON,RETRIBUSI,0,RUPIAH,2019
625,32,JAWA BARAT,3275,KOTA BEKASI,HOTEL,30912490459,RUPIAH,2019
626,32,JAWA BARAT,3275,KOTA BEKASI,RESTORAN/RUMAH MAKAN,315755487560,RUPIAH,2019
627,32,JAWA BARAT,3275,KOTA BEKASI,HIBURAN,50710694809,RUPIAH,2019
628,32,JAWA BARAT,3275,KOTA BEKASI,RETRIBUSI,1665645015034,RUPIAH,2019
629,32,JAWA BARAT,3276,KOTA DEPOK,HOTEL,0,RUPIAH,2019
630,32,JAWA BARAT,3276,KOTA DEPOK,RESTORAN/RUMAH MAKAN,0,RUPIAH,2019
631,32,JAWA BARAT,3276,KOTA DEPOK,HIBURAN,0,RUPIAH,2019
632,32,JAWA BARAT,3276,KOTA DEPOK,RETRIBUSI,0,RUPIAH,2019
633,32,JAWA BARAT,3277,KOTA CIMAHI,HOTEL,622576531,RUPIAH,2019
634,32,JAWA BARAT,3277,KOTA CIMAHI,RESTORAN/RUMAH MAKAN,15696673830,RUPIAH,2019
635,32,JAWA BARAT,3277,KOTA CIMAHI,HIBURAN,768498870,RUPIAH,2019
636,32,JAWA BARAT,3277,KOTA CIMAHI,RETRIBUSI,0,RUPIAH,2019
637,32,JAWA BARAT,3278,KOTA TASIKMALAYA,HOTEL,4369456875,RUPIAH,2019
638,32,JAWA BARAT,3278,KOTA TASIKMALAYA,RESTORAN/RUMAH MAKAN,21688669030,RUPIAH,2019
639,32,JAWA BARAT,3278,KOTA TASIKMALAYA,HIBURAN,3602364504,RUPIAH,2019
640,32,JAWA BARAT,3278,KOTA TASIKMALAYA,RETRIBUSI,9360323531,RUPIAH,2019
641,32,JAWA BARAT,3279,KOTA BANJAR,HOTEL,252629868,RUPIAH,2019
642,32,JAWA BARAT,3279,KOTA BANJAR,RESTORAN/RUMAH MAKAN,1546268943,RUPIAH,2019
643,32,JAWA BARAT,3279,KOTA BANJAR,HIBURAN,119143750,RUPIAH,2019
644,32,JAWA BARAT,3279,KOTA BANJAR,RETRIBUSI,0,RUPIAH,2019
645,32,JAWA BARAT,3201,KABUPATEN BOGOR,HOTEL,0,RUPIAH,2020
646,32,JAWA BARAT,3201,KABUPATEN BOGOR,RESTORAN/RUMAH MAKAN,0,RUPIAH,2020
647,32,JAWA BARAT,3201,KABUPATEN BOGOR,HIBURAN,0,RUPIAH,2020
648,32,JAWA BARAT,3201,KABUPATEN BOGOR,RETRIBUSI,0,RUPIAH,2020
649,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,HOTEL,2133061086,RUPIAH,2020
650,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,RESTORAN/RUMAH MAKAN,7601708862,RUPIAH,2020
651,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,HIBURAN,214672788,RUPIAH,2020
652,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,RETRIBUSI,353622500,RUPIAH,2020
653,32,JAWA BARAT,3203,KABUPATEN CIANJUR,HOTEL,0,RUPIAH,2020
654,32,JAWA BARAT,3203,KABUPATEN CIANJUR,RESTORAN/RUMAH MAKAN,0,RUPIAH,2020
655,32,JAWA BARAT,3203,KABUPATEN CIANJUR,HIBURAN,0,RUPIAH,2020
656,32,JAWA BARAT,3203,KABUPATEN CIANJUR,RETRIBUSI,2315748800,RUPIAH,2020
657,32,JAWA BARAT,3204,KABUPATEN BANDUNG,HOTEL,6471163124,RUPIAH,2020
658,32,JAWA BARAT,3204,KABUPATEN BANDUNG,RESTORAN/RUMAH MAKAN,23014071913,RUPIAH,2020
659,32,JAWA BARAT,3204,KABUPATEN BANDUNG,HIBURAN,1969743217,RUPIAH,2020
660,32,JAWA BARAT,3204,KABUPATEN BANDUNG,RETRIBUSI,259046500,RUPIAH,2020
661,32,JAWA BARAT,3205,KABUPATEN GARUT,HOTEL,0,RUPIAH,2020
662,32,JAWA BARAT,3205,KABUPATEN GARUT,RESTORAN/RUMAH MAKAN,0,RUPIAH,2020
663,32,JAWA BARAT,3205,KABUPATEN GARUT,HIBURAN,0,RUPIAH,2020
664,32,JAWA BARAT,3205,KABUPATEN GARUT,RETRIBUSI,755078488,RUPIAH,2020
665,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,HOTEL,150456292,RUPIAH,2020
666,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,RESTORAN/RUMAH MAKAN,4125468882,RUPIAH,2020
667,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,HIBURAN,656113650,RUPIAH,2020
668,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,RETRIBUSI,979264000,RUPIAH,2020
669,32,JAWA BARAT,3207,KABUPATEN CIAMIS,RETRIBUSI,7700657869,RUPIAH,2020
670,32,JAWA BARAT,3207,KABUPATEN CIAMIS,HOTEL,431370450,RUPIAH,2020
671,32,JAWA BARAT,3207,KABUPATEN CIAMIS,RESTORAN/RUMAH MAKAN,4487186441,RUPIAH,2020
672,32,JAWA BARAT,3207,KABUPATEN CIAMIS,HIBURAN,78445775,RUPIAH,2020
673,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,HOTEL,7477157350,RUPIAH,2020
674,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RESTORAN/RUMAH MAKAN,16630451399,RUPIAH,2020
675,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,HIBURAN,2163546932,RUPIAH,2020
676,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RETRIBUSI,0,RUPIAH,2020
677,32,JAWA BARAT,3209,KABUPATEN CIREBON,RETRIBUSI,0,RUPIAH,2020
678,32,JAWA BARAT,3209,KABUPATEN CIREBON,HOTEL,5032739656,RUPIAH,2020
679,32,JAWA BARAT,3209,KABUPATEN CIREBON,RESTORAN/RUMAH MAKAN,14540487641,RUPIAH,2020
680,32,JAWA BARAT,3209,KABUPATEN CIREBON,HIBURAN,759693751,RUPIAH,2020
681,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,HOTEL,512689210,RUPIAH,2020
682,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,RESTORAN/RUMAH MAKAN,1388614540,RUPIAH,2020
683,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,HIBURAN,149951060,RUPIAH,2020
684,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,RETRIBUSI,64200000,RUPIAH,2020
685,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,HIBURAN,6025500,RUPIAH,2020
686,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,RETRIBUSI,0,RUPIAH,2020
687,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,HOTEL,835686468,RUPIAH,2020
688,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,RESTORAN/RUMAH MAKAN,3913115923,RUPIAH,2020
689,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,HOTEL,0,RUPIAH,2020
690,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RESTORAN/RUMAH MAKAN,0,RUPIAH,2020
691,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,HIBURAN,0,RUPIAH,2020
692,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RETRIBUSI,365728000,RUPIAH,2020
693,32,JAWA BARAT,3213,KABUPATEN SUBANG,HIBURAN,872905287,RUPIAH,2020
694,32,JAWA BARAT,3213,KABUPATEN SUBANG,RETRIBUSI,0,RUPIAH,2020
695,32,JAWA BARAT,3213,KABUPATEN SUBANG,HOTEL,4703388079,RUPIAH,2020
696,32,JAWA BARAT,3213,KABUPATEN SUBANG,RESTORAN/RUMAH MAKAN,12087344256,RUPIAH,2020
697,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RETRIBUSI,0,RUPIAH,2020
698,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,HOTEL,3806750663,RUPIAH,2020
699,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RESTORAN/RUMAH MAKAN,26351335358,RUPIAH,2020
700,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,HIBURAN,1443782638,RUPIAH,2020
701,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RETRIBUSI,160000000,RUPIAH,2020
702,32,JAWA BARAT,3215,KABUPATEN KARAWANG,HOTEL,12167717706,RUPIAH,2020
703,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RESTORAN/RUMAH MAKAN,77802590333,RUPIAH,2020
704,32,JAWA BARAT,3215,KABUPATEN KARAWANG,HIBURAN,5651562345,RUPIAH,2020
705,32,JAWA BARAT,3216,KABUPATEN BEKASI,RETRIBUSI,137997913249,RUPIAH,2020
706,32,JAWA BARAT,3216,KABUPATEN BEKASI,HOTEL,16371354670,RUPIAH,2020
707,32,JAWA BARAT,3216,KABUPATEN BEKASI,RESTORAN/RUMAH MAKAN,121717253759,RUPIAH,2020
708,32,JAWA BARAT,3216,KABUPATEN BEKASI,HIBURAN,5328006111,RUPIAH,2020
709,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RETRIBUSI,376540916,RUPIAH,2020
710,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,HOTEL,9892119987,RUPIAH,2020
711,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RESTORAN/RUMAH MAKAN,17141314432,RUPIAH,2020
712,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,HIBURAN,1368410667,RUPIAH,2020
713,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,RETRIBUSI,13786568250,RUPIAH,2020
714,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,HOTEL,8813548721,RUPIAH,2020
715,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,RESTORAN/RUMAH MAKAN,3651080999,RUPIAH,2020
716,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,HIBURAN,123484098,RUPIAH,2020
717,32,JAWA BARAT,3271,KOTA BOGOR,HOTEL,42643715541,RUPIAH,2020
718,32,JAWA BARAT,3271,KOTA BOGOR,RESTORAN/RUMAH MAKAN,87374730717,RUPIAH,2020
719,32,JAWA BARAT,3271,KOTA BOGOR,HIBURAN,10274505964,RUPIAH,2020
720,32,JAWA BARAT,3271,KOTA BOGOR,RETRIBUSI,0,RUPIAH,2020
721,32,JAWA BARAT,3271,KOTA CIMAHI,HIBURAN,220047083,RUPIAH,2020
722,32,JAWA BARAT,3272,KOTA SUKABUMI,HOTEL,0,RUPIAH,2020
723,32,JAWA BARAT,3272,KOTA SUKABUMI,RESTORAN/RUMAH MAKAN,0,RUPIAH,2020
724,32,JAWA BARAT,3272,KOTA SUKABUMI,HIBURAN,121876071,RUPIAH,2020
725,32,JAWA BARAT,3272,KOTA SUKABUMI,RETRIBUSI,0,RUPIAH,2020
726,32,JAWA BARAT,3273,KOTA BANDUNG,HOTEL,38237123212,RUPIAH,2020
727,32,JAWA BARAT,3273,KOTA BANDUNG,RESTORAN/RUMAH MAKAN,47046035380,RUPIAH,2020
728,32,JAWA BARAT,3273,KOTA BANDUNG,HIBURAN,2667875531,RUPIAH,2020
729,32,JAWA BARAT,3273,KOTA BANDUNG,RETRIBUSI,4742257575,RUPIAH,2020
730,32,JAWA BARAT,3274,KOTA CIREBON,HOTEL,7695850752,RUPIAH,2020
731,32,JAWA BARAT,3274,KOTA CIREBON,RESTORAN/RUMAH MAKAN,26143122688,RUPIAH,2020
732,32,JAWA BARAT,3274,KOTA CIREBON,HIBURAN,3420264448,RUPIAH,2020
733,32,JAWA BARAT,3274,KOTA CIREBON,RETRIBUSI,0,RUPIAH,2020
734,32,JAWA BARAT,3275,KOTA BEKASI,HIBURAN,24210466248,RUPIAH,2020
735,32,JAWA BARAT,3275,KOTA BEKASI,RETRIBUSI,74702061730,RUPIAH,2020
736,32,JAWA BARAT,3275,KOTA BEKASI,HOTEL,23984494950,RUPIAH,2020
737,32,JAWA BARAT,3275,KOTA BEKASI,RESTORAN/RUMAH MAKAN,226015534212,RUPIAH,2020
738,32,JAWA BARAT,3276,KOTA DEPOK,HIBURAN,8600000000,RUPIAH,2020
739,32,JAWA BARAT,3276,KOTA DEPOK,RETRIBUSI,5200000000,RUPIAH,2020
740,32,JAWA BARAT,3276,KOTA DEPOK,HOTEL,5200000000,RUPIAH,2020
741,32,JAWA BARAT,3276,KOTA DEPOK,RESTORAN/RUMAH MAKAN,73900000000,RUPIAH,2020
742,32,JAWA BARAT,3277,KOTA CIMAHI,RETRIBUSI,0,RUPIAH,2020
743,32,JAWA BARAT,3277,KOTA CIMAHI,HOTEL,422665698,RUPIAH,2020
744,32,JAWA BARAT,3277,KOTA CIMAHI,RESTORAN/RUMAH MAKAN,13838928732,RUPIAH,2020
745,32,JAWA BARAT,3278,KOTA TASIKMALAYA,HOTEL,4369456875,RUPIAH,2020
746,32,JAWA BARAT,3278,KOTA TASIKMALAYA,RESTORAN/RUMAH MAKAN,21688669030,RUPIAH,2020
747,32,JAWA BARAT,3278,KOTA TASIKMALAYA,HIBURAN,3602364504,RUPIAH,2020
748,32,JAWA BARAT,3278,KOTA TASIKMALAYA,RETRIBUSI,9360323531,RUPIAH,2020
749,32,JAWA BARAT,3279,KOTA BANJAR,HIBURAN,47674375,RUPIAH,2020
750,32,JAWA BARAT,3279,KOTA BANJAR,RETRIBUSI,0,RUPIAH,2020
751,32,JAWA BARAT,3279,KOTA BANJAR,HOTEL,139522734,RUPIAH,2020
752,32,JAWA BARAT,3279,KOTA BANJAR,RESTORAN/RUMAH MAKAN,1742553629,RUPIAH,2020
